msno,user_tenure,subscription_status,monthly_hours,cum_hours,auto_renewal,transaction_date,membership_expire_date,price
8uBBh2GXIImlB8M/pQ4/pmKJ+NjDKxNv7CHYb268/oQ=,8,active,0.3285005555555556,56.75031638888889,1.0,20170301.0,20170401.0,149.0
8xDYeKM4Ecy347ybAGIvVFciGRYaVH+BSCN+7GrTxzo=,0,active,13.678848333333333,0.0,1.0,20151030.0,20151130.0,149.0
8xDYeKM4Ecy347ybAGIvVFciGRYaVH+BSCN+7GrTxzo=,1,active,0.0,13.678848333333333,1.0,,,149.0
8xDYeKM4Ecy347ybAGIvVFciGRYaVH+BSCN+7GrTxzo=,2,churn,0.0,13.678848333333333,1.0,,,149.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,0,active,2.471928333333333,0.0,1.0,20150717.0,20150816.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,1,active,1.7002763888888888,2.471928333333333,1.0,20150816.0,20150916.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,2,active,0.5062113888888888,4.172204722222222,1.0,20150916.0,20151016.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,3,active,2.8630322222222224,4.678416111111111,1.0,20151016.0,20151116.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,4,active,1.3214002777777776,7.541448333333333,1.0,20151116.0,20151216.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,5,active,0.0,8.862848611111112,1.0,20151216.0,20160116.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,6,active,0.0,8.862848611111112,1.0,20160116.0,20160216.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,7,active,0.1950472222222222,8.862848611111112,1.0,20160216.0,20160316.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,8,active,1.0266194444444443,9.057895833333333,1.0,20160316.0,20160416.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,9,active,1.507708611111111,10.084515277777777,1.0,20160416.0,20160516.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,10,active,0.6905386111111109,11.592223888888888,1.0,20160516.0,20160616.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,11,active,0.718998611111111,12.282762499999999,1.0,20160616.0,20160716.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,12,active,0.0071908333333333,13.00176111111111,1.0,20160716.0,20160816.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,13,active,0.0017527777777777,13.008951944444444,1.0,20160816.0,20160916.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,14,active,0.47925,13.010704722222222,1.0,20160916.0,20161016.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,15,active,0.4924455555555555,13.48995472222222,1.0,20161016.0,20161116.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,16,active,0.0,13.982400277777776,1.0,20161116.0,20161216.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,17,active,16.060485,13.982400277777776,1.0,20161216.0,20170116.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,18,active,2.626778888888889,30.042885277777778,1.0,20170116.0,20170216.0,99.0
9+P4do4KN9bZDWFjXbIECZPWEE+2NID5g8KeMnCRwCI=,19,active,0.2041888888888889,32.669664166666664,1.0,20170216.0,20170316.0,99.0
9/7AurEyUjoVLrUOu/CYaRcA3KirA3rK8UhXoRGeVO0=,0,active,0.0,0.0,0.0,20161205.0,20170104.0,150.0
9/7AurEyUjoVLrUOu/CYaRcA3KirA3rK8UhXoRGeVO0=,1,active,0.0,0.0,0.0,,,150.0
9/7AurEyUjoVLrUOu/CYaRcA3KirA3rK8UhXoRGeVO0=,2,churn,0.0,0.0,0.0,,,150.0
90VmCv9NWF7EkS/jSNOJyDrO4v+ik4fPdFU0d57Wgmg=,0,active,12.25580972222222,0.0,0.0,20160111.0,20160213.0,149.0
90VmCv9NWF7EkS/jSNOJyDrO4v+ik4fPdFU0d57Wgmg=,1,active,1.3997763888888888,12.25580972222222,0.0,,,149.0
90VmCv9NWF7EkS/jSNOJyDrO4v+ik4fPdFU0d57Wgmg=,2,churn,0.0,13.65558611111111,0.0,,,149.0
92KM3h4oCAGq1T6bUijK0OVXmgYyTijVqEQrombyKRc=,0,active,98.96660805555555,0.0,0.0,20160920.0,20161020.0,180.0
92KM3h4oCAGq1T6bUijK0OVXmgYyTijVqEQrombyKRc=,1,active,0.0013577777777777,98.96660805555555,0.0,,,180.0
92KM3h4oCAGq1T6bUijK0OVXmgYyTijVqEQrombyKRc=,2,churn,0.0,98.96796583333334,0.0,,,180.0
92rY7uOvFriI6CGDSaC/isLr/bMSSVpWFM3P5wyP2OM=,0,active,39.906037500000004,0.0,1.0,20170301.0,20171211.0,99.0
93s0jeuX7PZGZvJ4vxvwE4Gf0RudZTmliGN4Z2VxIMU=,0,active,0.0,0.0,1.0,20151211.0,20160111.0,99.0
93s0jeuX7PZGZvJ4vxvwE4Gf0RudZTmliGN4Z2VxIMU=,1,active,1.4366058333333336,0.0,1.0,20160111.0,20160211.0,99.0
93s0jeuX7PZGZvJ4vxvwE4Gf0RudZTmliGN4Z2VxIMU=,2,active,1.4265725,1.4366058333333336,1.0,20160211.0,20160311.0,99.0
93s0jeuX7PZGZvJ4vxvwE4Gf0RudZTmliGN4Z2VxIMU=,3,active,0.0,2.863178333333334,1.0,20160311.0,20160411.0,99.0
93s0jeuX7PZGZvJ4vxvwE4Gf0RudZTmliGN4Z2VxIMU=,4,active,0.0,2.863178333333334,1.0,20160411.0,20160511.0,99.0
93s0jeuX7PZGZvJ4vxvwE4Gf0RudZTmliGN4Z2VxIMU=,5,active,0.2205216666666666,2.863178333333334,1.0,20160511.0,20160611.0,99.0
93s0jeuX7PZGZvJ4vxvwE4Gf0RudZTmliGN4Z2VxIMU=,6,active,0.0,3.0837000000000003,1.0,20160611.0,20160711.0,99.0
93s0jeuX7PZGZvJ4vxvwE4Gf0RudZTmliGN4Z2VxIMU=,7,active,0.0,3.0837000000000003,1.0,20160711.0,20160811.0,99.0
93s0jeuX7PZGZvJ4vxvwE4Gf0RudZTmliGN4Z2VxIMU=,8,active,0.0,3.0837000000000003,1.0,20160811.0,20160911.0,99.0
93s0jeuX7PZGZvJ4vxvwE4Gf0RudZTmliGN4Z2VxIMU=,9,active,0.0,3.0837000000000003,1.0,20160911.0,20161011.0,99.0
93s0jeuX7PZGZvJ4vxvwE4Gf0RudZTmliGN4Z2VxIMU=,10,active,0.0,3.0837000000000003,1.0,20161011.0,20161111.0,99.0
93s0jeuX7PZGZvJ4vxvwE4Gf0RudZTmliGN4Z2VxIMU=,11,active,0.0,3.0837000000000003,1.0,20161111.0,20161211.0,99.0
93s0jeuX7PZGZvJ4vxvwE4Gf0RudZTmliGN4Z2VxIMU=,12,active,0.0,3.0837000000000003,1.0,20161211.0,20170111.0,99.0
93s0jeuX7PZGZvJ4vxvwE4Gf0RudZTmliGN4Z2VxIMU=,13,active,0.0,3.0837000000000003,1.0,20170111.0,20170211.0,99.0
93s0jeuX7PZGZvJ4vxvwE4Gf0RudZTmliGN4Z2VxIMU=,14,active,0.0,3.0837000000000003,1.0,20170211.0,20170311.0,99.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,0,active,24.758844166666666,0.0,0.0,20150527.0,20150626.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,1,active,60.06436333333333,24.758844166666666,0.0,20150628.0,20150728.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,2,active,8.6792275,84.8232075,0.0,20150731.0,20150830.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,3,active,0.2264338888888889,93.50243499999999,0.0,20150918.0,20151018.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,4,active,3.168992777777777,93.72886888888888,0.0,,,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,5,active,4.274677222222222,96.89786166666666,0.0,20151115.0,20151215.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,6,active,7.23971111111111,101.17253888888888,0.0,20151221.0,20160120.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,7,active,11.898750833333333,108.41224999999999,0.0,,,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,8,active,1.5064455555555554,120.31100083333332,0.0,20160206.0,20160307.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,9,active,4.4023047222222225,121.81744638888888,0.0,20160319.0,20160418.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,10,active,0.8239608333333333,126.21975111111111,0.0,,,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,11,active,10.367070833333333,127.04371194444444,0.0,20160505.0,20160604.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,12,active,8.629742222222223,137.41078277777777,0.0,20160608.0,20160708.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,13,active,7.337583888888888,146.040525,0.0,20160710.0,20160809.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,14,active,19.768977777777778,153.37810888888887,0.0,20160811.0,20160910.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,15,active,12.08166111111111,173.14708666666667,0.0,,,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,16,active,8.067991388888888,185.22874777777776,0.0,20160918.0,20161018.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,17,active,11.381595555555556,193.29673916666667,0.0,20161024.0,20161123.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,18,active,28.875639999999997,204.67833472222222,0.0,20161202.0,20170101.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,19,active,47.6939975,233.55397472222222,0.0,20170102.0,20170201.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,20,active,50.5244425,281.2479722222222,0.0,20170202.0,20170304.0,149.0
96/hlB0cRDllGUM4LoTpcoLWqNNdm1yhpXDwXxLZL3A=,21,active,23.78829,331.7724147222222,0.0,20170303.0,20170403.0,149.0
96t8Wp2Dd+8ts6A9uQ//B9ntdZ0L0EceiU3dDPBHK5Y=,0,active,0.0137216666666666,0.0,1.0,20160525.0,20160625.0,99.0
96t8Wp2Dd+8ts6A9uQ//B9ntdZ0L0EceiU3dDPBHK5Y=,1,active,0.0,0.0137216666666666,1.0,,,99.0
96t8Wp2Dd+8ts6A9uQ//B9ntdZ0L0EceiU3dDPBHK5Y=,2,active,1.439305,0.0137216666666666,1.0,20160625.0,20160725.0,99.0
96t8Wp2Dd+8ts6A9uQ//B9ntdZ0L0EceiU3dDPBHK5Y=,3,active,2.315966111111111,1.4530266666666667,1.0,20160725.0,20160825.0,99.0
96t8Wp2Dd+8ts6A9uQ//B9ntdZ0L0EceiU3dDPBHK5Y=,4,active,2.264358611111111,3.7689927777777776,1.0,20160825.0,20160925.0,99.0
96t8Wp2Dd+8ts6A9uQ//B9ntdZ0L0EceiU3dDPBHK5Y=,5,active,0.0,6.033351388888889,1.0,20160925.0,20161025.0,99.0
96t8Wp2Dd+8ts6A9uQ//B9ntdZ0L0EceiU3dDPBHK5Y=,6,active,1.0712077777777778,6.033351388888889,1.0,20161025.0,20161125.0,99.0
96t8Wp2Dd+8ts6A9uQ//B9ntdZ0L0EceiU3dDPBHK5Y=,7,active,1.131708333333333,7.104559166666666,1.0,20161125.0,20161225.0,99.0
96t8Wp2Dd+8ts6A9uQ//B9ntdZ0L0EceiU3dDPBHK5Y=,8,active,0.7591675,8.2362675,1.0,20161225.0,20170125.0,99.0
96t8Wp2Dd+8ts6A9uQ//B9ntdZ0L0EceiU3dDPBHK5Y=,9,active,0.0,8.995435,1.0,20170125.0,20170225.0,99.0
96t8Wp2Dd+8ts6A9uQ//B9ntdZ0L0EceiU3dDPBHK5Y=,10,active,0.0,8.995435,1.0,20170225.0,20170325.0,99.0
97Ww5iw7uDkhNyAk46ZUJCJsYhvO3RnH2ZzqU+LUsXE=,0,active,0.0,0.0,0.0,20170311.0,20170410.0,149.0
97cfb9uq0iraLbXV01qPAUO2uvcl6R4oe3QHfdCun14=,0,active,5.0526986111111105,0.0,1.0,20151002.0,20151101.0,149.0
97cfb9uq0iraLbXV01qPAUO2uvcl6R4oe3QHfdCun14=,1,active,0.0,5.0526986111111105,1.0,,,149.0
97cfb9uq0iraLbXV01qPAUO2uvcl6R4oe3QHfdCun14=,2,churn,0.0,5.0526986111111105,1.0,,,149.0
99BJ58gId1z2fv9V2DKFDnlxfUJCzC/bDrbnhT0RPg8=,0,active,3.0676325,0.0,1.0,20151226.0,20160126.0,99.0
99BJ58gId1z2fv9V2DKFDnlxfUJCzC/bDrbnhT0RPg8=,1,active,9.004656666666667,3.0676325,1.0,20160126.0,20160226.0,99.0
99BJ58gId1z2fv9V2DKFDnlxfUJCzC/bDrbnhT0RPg8=,2,active,0.6455222222222221,12.072289166666668,1.0,20160226.0,20160326.0,99.0
99BJ58gId1z2fv9V2DKFDnlxfUJCzC/bDrbnhT0RPg8=,3,active,4.911950555555556,12.71781138888889,1.0,20160326.0,20160426.0,99.0
99BJ58gId1z2fv9V2DKFDnlxfUJCzC/bDrbnhT0RPg8=,4,active,9.477707222222222,17.629761944444446,1.0,20160426.0,20160526.0,99.0
99BJ58gId1z2fv9V2DKFDnlxfUJCzC/bDrbnhT0RPg8=,5,active,7.229254444444444,27.107469166666668,1.0,20160526.0,20160626.0,99.0
99BJ58gId1z2fv9V2DKFDnlxfUJCzC/bDrbnhT0RPg8=,6,active,1.437589722222222,34.33672361111111,1.0,20160626.0,20160726.0,99.0
99BJ58gId1z2fv9V2DKFDnlxfUJCzC/bDrbnhT0RPg8=,7,active,0.0742369444444444,35.77431333333333,1.0,20160726.0,20160826.0,99.0
99BJ58gId1z2fv9V2DKFDnlxfUJCzC/bDrbnhT0RPg8=,8,active,0.5747313888888889,35.848550277777775,1.0,20160826.0,20160926.0,99.0
99BJ58gId1z2fv9V2DKFDnlxfUJCzC/bDrbnhT0RPg8=,9,active,0.4226991666666666,36.42328166666667,1.0,20160926.0,20161026.0,99.0
99BJ58gId1z2fv9V2DKFDnlxfUJCzC/bDrbnhT0RPg8=,10,active,1.3465477777777777,36.845980833333336,1.0,20161026.0,20161126.0,99.0
99BJ58gId1z2fv9V2DKFDnlxfUJCzC/bDrbnhT0RPg8=,11,active,2.838873888888889,38.192528611111115,1.0,20161126.0,20161226.0,99.0
99BJ58gId1z2fv9V2DKFDnlxfUJCzC/bDrbnhT0RPg8=,12,active,2.427998611111111,41.0314025,1.0,20161226.0,20170126.0,99.0
99BJ58gId1z2fv9V2DKFDnlxfUJCzC/bDrbnhT0RPg8=,13,active,9.426183055555555,43.45940111111111,1.0,20170126.0,20170226.0,99.0
99BJ58gId1z2fv9V2DKFDnlxfUJCzC/bDrbnhT0RPg8=,14,active,0.9602019444444444,52.88558416666667,1.0,20170226.0,20170326.0,99.0
99MDZDlsjb6LFfZAAVwJTC6+EpBxJLmI0sgrehHKpMo=,0,active,50.19508416666667,0.0,1.0,20161123.0,20161229.0,180.0
99MDZDlsjb6LFfZAAVwJTC6+EpBxJLmI0sgrehHKpMo=,1,active,1.5556872222222222,50.19508416666667,1.0,20161224.0,20170129.0,180.0
99MDZDlsjb6LFfZAAVwJTC6+EpBxJLmI0sgrehHKpMo=,2,active,0.4399386111111109,51.75077138888889,1.0,20170124.0,20170301.0,180.0
99MDZDlsjb6LFfZAAVwJTC6+EpBxJLmI0sgrehHKpMo=,3,active,0.0,52.19071,1.0,20170224.0,20170329.0,180.0
9DY7mcNOV4xavRaWOf/Lj5e5Ydx5ymbbt+W/tdwboHU=,0,active,0.2494555555555555,0.0,0.0,20160408.0,20160510.0,149.0
9DY7mcNOV4xavRaWOf/Lj5e5Ydx5ymbbt+W/tdwboHU=,1,active,0.0,0.2494555555555555,0.0,,,149.0
9DY7mcNOV4xavRaWOf/Lj5e5Ydx5ymbbt+W/tdwboHU=,2,churn,0.0,0.2494555555555555,0.0,,,149.0
9EIZfkMQantygGuqe0Otaz0RHzJFJdCI76BMAVjjHLg=,0,active,44.63486527777778,0.0,0.0,20151111.0,20151213.0,149.0
9EIZfkMQantygGuqe0Otaz0RHzJFJdCI76BMAVjjHLg=,1,active,2.8638933333333334,44.63486527777778,0.0,,,149.0
9EIZfkMQantygGuqe0Otaz0RHzJFJdCI76BMAVjjHLg=,2,churn,0.0,47.498758611111114,0.0,,,149.0
9H5mNDom+n5J0dWEocwswqj6vX8wCsgvdVB3AkGLN+M=,0,active,18.536039444444445,0.0,0.0,20151004.0,20151103.0,149.0
9H5mNDom+n5J0dWEocwswqj6vX8wCsgvdVB3AkGLN+M=,1,active,0.0,18.536039444444445,0.0,,,149.0
9H5mNDom+n5J0dWEocwswqj6vX8wCsgvdVB3AkGLN+M=,2,churn,0.0,18.536039444444445,0.0,,,149.0
9HI7ojM+BXn8FkSPL3F8TKRtS2GWfAtuWUX+nbfXd4E=,0,active,42.69236027777778,0.0,1.0,20160926.0,20161025.0,129.0
9HI7ojM+BXn8FkSPL3F8TKRtS2GWfAtuWUX+nbfXd4E=,1,active,56.71991027777778,42.69236027777778,1.0,20161026.0,20161125.0,129.0
9HI7ojM+BXn8FkSPL3F8TKRtS2GWfAtuWUX+nbfXd4E=,2,active,67.05972638888889,99.41227055555555,1.0,20161126.0,20161225.0,129.0
9HI7ojM+BXn8FkSPL3F8TKRtS2GWfAtuWUX+nbfXd4E=,3,active,61.252408611111115,166.47199694444444,1.0,20161226.0,20170125.0,129.0
9HI7ojM+BXn8FkSPL3F8TKRtS2GWfAtuWUX+nbfXd4E=,4,active,44.42189472222222,227.72440555555556,1.0,20170126.0,20170225.0,129.0
9HI7ojM+BXn8FkSPL3F8TKRtS2GWfAtuWUX+nbfXd4E=,5,active,12.542756944444445,272.14630027777775,1.0,20170226.0,20170325.0,129.0
9J+rtzRhBqkdUGts7rP0t9+8479RB69TzpxmNH+fbpk=,0,active,1.054698611111111,0.0,1.0,20160710.0,20160810.0,99.0
9J+rtzRhBqkdUGts7rP0t9+8479RB69TzpxmNH+fbpk=,1,active,0.109761111111111,1.054698611111111,1.0,,,99.0
9J+rtzRhBqkdUGts7rP0t9+8479RB69TzpxmNH+fbpk=,2,active,0.9555633333333332,1.164459722222222,1.0,20160810.0,20160910.0,99.0
9J+rtzRhBqkdUGts7rP0t9+8479RB69TzpxmNH+fbpk=,3,active,0.0,2.120023055555555,1.0,20160910.0,20161010.0,99.0
9J+rtzRhBqkdUGts7rP0t9+8479RB69TzpxmNH+fbpk=,4,active,0.0,2.120023055555555,1.0,20161010.0,20161110.0,99.0
9J+rtzRhBqkdUGts7rP0t9+8479RB69TzpxmNH+fbpk=,5,active,0.1864413888888889,2.120023055555555,1.0,20161110.0,20161210.0,99.0
9J+rtzRhBqkdUGts7rP0t9+8479RB69TzpxmNH+fbpk=,6,active,1.3094241666666666,2.306464444444444,1.0,20161210.0,20170110.0,99.0
9J+rtzRhBqkdUGts7rP0t9+8479RB69TzpxmNH+fbpk=,7,active,0.0123427777777777,3.6158886111111106,1.0,20170110.0,20170210.0,99.0
9J+rtzRhBqkdUGts7rP0t9+8479RB69TzpxmNH+fbpk=,8,active,0.0,3.628231388888888,1.0,20170210.0,20170310.0,99.0
9L7FyLQAcsJd7Rs1gAQOx47FY5TEcxphiUZis/dNOFk=,0,active,49.453670833333334,0.0,0.0,20151115.0,20151216.0,149.0
9L7FyLQAcsJd7Rs1gAQOx47FY5TEcxphiUZis/dNOFk=,1,active,9.932768888888889,49.453670833333334,0.0,,,149.0
9L7FyLQAcsJd7Rs1gAQOx47FY5TEcxphiUZis/dNOFk=,2,paused,0.0,59.38643972222222,0.0,,,149.0
9L7FyLQAcsJd7Rs1gAQOx47FY5TEcxphiUZis/dNOFk=,3,active,12.688872222222221,59.38643972222222,0.0,20160216.0,20160317.0,149.0
9L7FyLQAcsJd7Rs1gAQOx47FY5TEcxphiUZis/dNOFk=,4,active,1.8540930555555555,72.07531194444445,0.0,,,149.0
9L7FyLQAcsJd7Rs1gAQOx47FY5TEcxphiUZis/dNOFk=,5,active,12.102498055555555,73.929405,0.0,20160418.0,20160518.0,149.0
9L7FyLQAcsJd7Rs1gAQOx47FY5TEcxphiUZis/dNOFk=,6,active,37.72405305555556,86.03190305555556,0.0,20160518.0,20160617.0,149.0
9L7FyLQAcsJd7Rs1gAQOx47FY5TEcxphiUZis/dNOFk=,7,active,26.57320972222222,123.75595611111112,0.0,,,149.0
9L7FyLQAcsJd7Rs1gAQOx47FY5TEcxphiUZis/dNOFk=,8,churn,0.0,150.32916583333332,0.0,,,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,0,active,34.90863777777778,0.0,1.0,20150317.0,20150417.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,1,active,11.622815833333334,34.90863777777778,1.0,20150417.0,20150517.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,2,active,17.23483277777778,46.53145361111111,1.0,20150517.0,20150617.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,3,active,17.70910111111111,63.76628638888889,1.0,20150617.0,20150717.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,4,active,8.263128055555555,81.4753875,1.0,20150717.0,20150817.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,5,active,9.51454,89.73851555555555,1.0,,,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,6,active,15.959990277777777,99.25305555555556,1.0,20150817.0,20150917.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,7,active,7.636223055555555,115.21304583333333,1.0,20150918.0,20151017.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,8,active,5.957468611111111,122.84926888888889,1.0,20151017.0,20151117.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,9,active,3.9448016666666668,128.8067375,1.0,20151117.0,20151217.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,10,active,1.156485,132.75153916666667,1.0,20151217.0,20160117.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,11,active,1.2410677777777777,133.90802416666668,1.0,20160117.0,20160217.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,12,active,4.647203611111111,135.14909194444445,1.0,20160217.0,20160317.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,13,active,5.479200555555556,139.79629555555556,1.0,20160317.0,20160417.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,14,active,5.9034125,145.2754961111111,1.0,20160417.0,20160517.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,15,active,6.020498611111111,151.1789086111111,1.0,20160517.0,20160617.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,16,active,6.493095555555556,157.19940722222222,1.0,20160617.0,20160717.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,17,active,2.0995452777777777,163.69250277777778,1.0,20160717.0,20160817.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,18,active,1.8891488888888888,165.79204805555554,1.0,20160817.0,20160917.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,19,active,4.596338055555556,167.68119694444445,1.0,20160917.0,20161017.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,20,active,3.354455833333333,172.277535,1.0,20161017.0,20161117.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,21,active,1.3179724999999998,175.63199083333333,1.0,20161117.0,20161217.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,22,active,0.5316030555555555,176.94996333333333,1.0,20161217.0,20170117.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,23,active,0.7796877777777779,177.4815663888889,1.0,20170117.0,20170217.0,149.0
9Nl7wAv8Ae7Gv/j9g0Fg88sZxZTkF32GmxBUhTCxhu4=,24,active,0.0,178.26125416666667,1.0,20170217.0,20170317.0,149.0
9OV935a908I4b9PG3gqQOWy/euML0c3+bdqI24WB5Xo=,0,active,32.52472361111111,0.0,0.0,20161008.0,20161107.0,180.0
9OV935a908I4b9PG3gqQOWy/euML0c3+bdqI24WB5Xo=,1,active,0.4052825,32.52472361111111,0.0,,,180.0
9OV935a908I4b9PG3gqQOWy/euML0c3+bdqI24WB5Xo=,2,churn,0.0,32.93000611111111,0.0,,,180.0
9OyckAHEwj0lsEcpYuOlosmxY9VWcrd8lCVN+z9hVvg=,0,active,47.588415833333336,0.0,1.0,20160620.0,20160720.0,99.0
9OyckAHEwj0lsEcpYuOlosmxY9VWcrd8lCVN+z9hVvg=,1,active,164.7809061111111,47.588415833333336,1.0,20160720.0,20160820.0,99.0
9OyckAHEwj0lsEcpYuOlosmxY9VWcrd8lCVN+z9hVvg=,2,active,146.87587722222221,212.36932194444444,1.0,20160820.0,20160920.0,99.0
9OyckAHEwj0lsEcpYuOlosmxY9VWcrd8lCVN+z9hVvg=,3,active,50.06489972222222,359.2451991666667,1.0,20160920.0,20161020.0,99.0
9OyckAHEwj0lsEcpYuOlosmxY9VWcrd8lCVN+z9hVvg=,4,active,64.35876555555555,409.3100988888889,1.0,20161020.0,20161120.0,99.0
9OyckAHEwj0lsEcpYuOlosmxY9VWcrd8lCVN+z9hVvg=,5,active,63.751423333333335,473.6688644444444,1.0,20161120.0,20161220.0,99.0
9OyckAHEwj0lsEcpYuOlosmxY9VWcrd8lCVN+z9hVvg=,6,active,16.426186666666666,537.4202877777777,1.0,20161220.0,20170120.0,99.0
